date,year,month,month_name,quarter,product_name,category,region,units_sold,unit_price_inr,revenue_inr,stock_start,stock_end,stockout_flag,lag_1_units,lag_3_units,rolling_avg_3,units_sold_clean,month_sin,month_cos,is_q4,is_winter,is_diwali_month,year_index
2022-07-01,2022,7,July,Q3,Escitab-10,Antidepressant,West,309,4.0,1236.0,333,313,0,309.0,325.0,318.3,309.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Escitab-10,Antidepressant,West,320,4.0,1280.0,304,279,0,309.0,337.0,312.7,320.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Escitab-10,Antidepressant,West,283,4.0,1132.0,296,289,0,320.0,309.0,304.0,283.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Escitab-10,Antidepressant,West,287,4.0,1148.0,251,244,0,283.0,309.0,296.7,287.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Escitab-10,Antidepressant,West,419,4.0,1676.0,434,416,0,287.0,320.0,329.7,419.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Escitab-10,Antidepressant,West,458,4.0,1832.0,442,482,0,419.0,283.0,388.0,458.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Escitab-10,Antidepressant,West,432,4.0,1728.0,444,405,0,458.0,287.0,436.3,432.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Escitab-10,Antidepressant,West,452,4.0,1808.0,574,582,0,432.0,419.0,447.3,452.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Escitab-10,Antidepressant,West,392,4.0,1568.0,366,379,0,452.0,458.0,425.3,392.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Escitab-10,Antidepressant,West,379,4.0,1516.0,317,284,0,392.0,432.0,407.7,379.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Escitab-10,Antidepressant,West,307,4.0,1228.0,419,440,0,379.0,452.0,359.3,307.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Escitab-10,Antidepressant,West,344,4.0,1376.0,291,256,0,307.0,392.0,343.3,344.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Escitab-10,Antidepressant,West,326,4.0,1304.0,307,280,0,344.0,379.0,325.7,326.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Escitab-10,Antidepressant,West,320,4.0,1280.0,299,292,0,326.0,307.0,330.0,320.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Escitab-10,Antidepressant,West,357,4.0,1428.0,433,407,0,320.0,344.0,334.3,357.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Escitab-10,Antidepressant,West,332,4.0,1328.0,398,396,0,357.0,326.0,336.3,332.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Escitab-10,Antidepressant,West,408,4.0,1632.0,517,522,0,332.0,320.0,365.7,408.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Escitab-10,Antidepressant,West,395,4.0,1580.0,490,452,0,408.0,357.0,378.3,395.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Escitab-10,Antidepressant,West,469,4.0,1876.0,617,624,0,395.0,332.0,424.0,469.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Escitab-10,Antidepressant,West,536,4.0,2144.0,565,577,0,469.0,408.0,466.7,506.625,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Escitab-10,Antidepressant,West,453,4.0,1812.0,404,438,0,536.0,395.0,486.0,453.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Escitab-10,Antidepressant,West,370,4.0,1480.0,326,352,0,453.0,469.0,453.0,370.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Escitab-10,Antidepressant,West,364,4.0,1456.0,461,480,0,370.0,536.0,395.7,364.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Escitab-10,Antidepressant,West,293,4.0,1172.0,269,285,0,364.0,453.0,342.3,293.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Escitab-10,Antidepressant,West,320,4.0,1280.0,303,291,0,293.0,370.0,325.7,320.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Escitab-10,Antidepressant,West,339,4.0,1356.0,295,282,0,320.0,364.0,317.3,339.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Escitab-10,Antidepressant,West,386,4.0,1544.0,510,484,0,339.0,293.0,348.3,386.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Escitab-10,Antidepressant,West,401,4.0,1604.0,520,536,0,386.0,320.0,375.3,401.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Escitab-10,Antidepressant,West,449,4.0,1796.0,542,553,0,401.0,339.0,412.0,449.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Escitab-10,Antidepressant,West,525,4.0,2100.0,579,579,0,449.0,386.0,458.3,506.625,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Fluox-20,Antidepressant,Central,139,3.5,486.5,140,147,0,154.0,155.0,156.5,139.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Fluox-20,Antidepressant,Central,151,3.5,528.5,139,127,0,139.0,155.0,156.5,151.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Fluox-20,Antidepressant,Central,169,3.5,591.5,148,142,0,151.0,155.0,153.0,169.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Fluox-20,Antidepressant,Central,157,3.5,549.5,152,161,0,169.0,139.0,159.0,157.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Fluox-20,Antidepressant,Central,161,3.5,563.5,207,197,0,157.0,151.0,162.3,161.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Fluox-20,Antidepressant,Central,155,3.5,542.5,138,136,0,161.0,169.0,157.7,155.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Fluox-20,Antidepressant,Central,135,3.5,472.5,185,181,0,155.0,157.0,150.3,135.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Fluox-20,Antidepressant,Central,150,3.5,525.0,182,167,0,135.0,161.0,146.7,150.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Fluox-20,Antidepressant,Central,149,3.5,521.5,143,152,0,150.0,155.0,144.7,149.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Fluox-20,Antidepressant,Central,126,3.5,441.0,107,99,0,149.0,135.0,141.7,126.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Fluox-20,Antidepressant,Central,176,3.5,616.0,160,155,0,126.0,150.0,150.3,176.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Fluox-20,Antidepressant,Central,152,3.5,532.0,133,120,0,176.0,149.0,151.3,152.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Fluox-20,Antidepressant,Central,162,3.5,567.0,155,146,0,152.0,126.0,163.3,162.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Fluox-20,Antidepressant,Central,180,3.5,630.0,146,151,0,162.0,176.0,164.7,180.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Fluox-20,Antidepressant,Central,148,3.5,518.0,128,117,0,180.0,152.0,163.3,148.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Fluox-20,Antidepressant,Central,163,3.5,570.5,175,174,0,148.0,162.0,163.7,163.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Fluox-20,Antidepressant,Central,155,3.5,542.5,139,133,0,163.0,180.0,155.3,155.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Fluox-20,Antidepressant,Central,157,3.5,549.5,135,139,0,155.0,148.0,158.3,157.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Fluox-20,Antidepressant,Central,152,3.5,532.0,136,141,0,157.0,163.0,154.7,152.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Fluox-20,Antidepressant,Central,134,3.5,469.0,171,171,0,152.0,155.0,147.7,134.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Fluox-20,Antidepressant,Central,152,3.5,532.0,128,135,0,134.0,157.0,146.0,152.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Fluox-20,Antidepressant,Central,128,3.5,448.0,128,119,0,152.0,152.0,138.0,128.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Fluox-20,Antidepressant,Central,165,3.5,577.5,194,181,0,128.0,134.0,148.3,165.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Fluox-20,Antidepressant,Central,149,3.5,521.5,146,137,0,165.0,152.0,147.3,149.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Fluox-20,Antidepressant,Central,187,3.5,654.5,210,205,0,149.0,128.0,167.0,187.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Fluox-20,Antidepressant,Central,173,3.5,605.5,140,156,0,187.0,165.0,169.7,173.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Fluox-20,Antidepressant,Central,190,3.5,665.0,185,177,0,173.0,149.0,183.3,190.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Fluox-20,Antidepressant,Central,193,3.5,675.5,223,208,0,190.0,187.0,185.3,193.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Fluox-20,Antidepressant,Central,194,3.5,679.0,224,231,0,193.0,173.0,192.3,194.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Fluox-20,Antidepressant,Central,187,3.5,654.5,178,172,0,194.0,190.0,191.3,187.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Fluox-20,Antidepressant,Central,154,3.5,539.0,197,199,0,187.0,193.0,178.3,154.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Fluox-20,Antidepressant,Central,154,3.5,539.0,214,202,0,154.0,194.0,165.0,154.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Fluox-20,Antidepressant,Central,146,3.5,511.0,139,126,0,154.0,187.0,151.3,146.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Fluox-20,Antidepressant,Central,142,3.5,497.0,193,197,0,146.0,154.0,147.3,142.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Fluox-20,Antidepressant,Central,153,3.5,535.5,123,120,0,142.0,154.0,147.0,153.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Fluox-20,Antidepressant,Central,181,3.5,633.5,217,208,0,153.0,146.0,158.7,181.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Fluox-20,Antidepressant,East,273,3.5,955.5,230,203,0,284.0,284.0,277.0,273.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Fluox-20,Antidepressant,East,305,3.5,1067.5,259,287,0,273.0,284.0,277.0,305.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Fluox-20,Antidepressant,East,277,3.5,969.5,384,389,0,305.0,284.0,285.0,277.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Fluox-20,Antidepressant,East,243,3.5,850.5,331,318,0,277.0,273.0,275.0,243.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Fluox-20,Antidepressant,East,296,3.5,1036.0,268,270,0,243.0,305.0,272.0,296.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Fluox-20,Antidepressant,East,307,3.5,1074.5,300,303,0,296.0,277.0,282.0,307.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Fluox-20,Antidepressant,East,234,3.5,819.0,237,250,0,307.0,243.0,279.0,234.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Fluox-20,Antidepressant,East,244,3.5,854.0,260,270,0,234.0,296.0,261.7,244.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Fluox-20,Antidepressant,East,237,3.5,829.5,272,274,0,244.0,307.0,238.3,237.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Fluox-20,Antidepressant,East,223,3.5,780.5,283,283,0,237.0,234.0,234.7,223.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Fluox-20,Antidepressant,East,302,3.5,1057.0,263,257,0,223.0,244.0,254.0,302.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Fluox-20,Antidepressant,East,246,3.5,861.0,235,231,0,302.0,237.0,257.0,246.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Fluox-20,Antidepressant,East,271,3.5,948.5,338,346,0,246.0,223.0,273.0,271.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Fluox-20,Antidepressant,East,284,3.5,994.0,238,237,0,271.0,302.0,267.0,284.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Fluox-20,Antidepressant,East,326,3.5,1141.0,299,303,0,284.0,246.0,293.7,326.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Fluox-20,Antidepressant,East,331,3.5,1158.5,435,449,0,326.0,271.0,313.7,331.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Fluox-20,Antidepressant,East,295,3.5,1032.5,378,375,0,331.0,284.0,317.3,295.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Fluox-20,Antidepressant,East,278,3.5,973.0,262,259,0,295.0,326.0,301.3,278.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Fluox-20,Antidepressant,East,292,3.5,1022.0,334,341,0,278.0,331.0,288.3,292.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Fluox-20,Antidepressant,East,255,3.5,892.5,304,286,0,292.0,295.0,275.0,255.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Fluox-20,Antidepressant,East,257,3.5,899.5,230,204,0,255.0,278.0,268.0,257.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Fluox-20,Antidepressant,East,268,3.5,938.0,290,307,0,257.0,292.0,260.0,268.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Fluox-20,Antidepressant,East,326,3.5,1141.0,388,395,0,268.0,255.0,283.7,326.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Fluox-20,Antidepressant,East,305,3.5,1067.5,285,305,0,326.0,257.0,299.7,305.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Fluox-20,Antidepressant,East,319,3.5,1116.5,383,386,0,305.0,268.0,316.7,319.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Fluox-20,Antidepressant,East,315,3.5,1102.5,304,326,0,319.0,326.0,313.0,315.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Fluox-20,Antidepressant,East,330,3.5,1155.0,283,265,0,315.0,305.0,321.3,330.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Fluox-20,Antidepressant,East,361,3.5,1263.5,305,286,0,330.0,319.0,335.3,361.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Fluox-20,Antidepressant,East,293,3.5,1025.5,370,375,0,361.0,315.0,328.0,293.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Fluox-20,Antidepressant,East,277,3.5,969.5,379,384,0,293.0,330.0,310.3,277.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Fluox-20,Antidepressant,East,253,3.5,885.5,295,283,0,277.0,361.0,274.3,253.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Fluox-20,Antidepressant,East,291,3.5,1018.5,252,242,0,253.0,293.0,273.7,291.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Fluox-20,Antidepressant,East,239,3.5,836.5,309,330,0,291.0,277.0,261.0,239.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Fluox-20,Antidepressant,East,236,3.5,826.0,205,201,0,239.0,253.0,255.3,236.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Fluox-20,Antidepressant,East,325,3.5,1137.5,401,376,0,236.0,291.0,266.7,325.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Fluox-20,Antidepressant,East,317,3.5,1109.5,318,332,0,325.0,239.0,292.7,317.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Fluox-20,Antidepressant,North,469,3.5,1641.5,417,439,0,469.0,470.0,480.5,469.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Fluox-20,Antidepressant,North,444,3.5,1554.0,531,503,0,469.0,470.0,480.5,444.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Fluox-20,Antidepressant,North,538,3.5,1883.0,638,641,0,444.0,470.0,483.7,506.625,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Fluox-20,Antidepressant,North,522,3.5,1827.0,708,679,0,538.0,469.0,501.3,506.625,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Fluox-20,Antidepressant,North,462,3.5,1617.0,578,574,0,522.0,444.0,507.3,462.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Fluox-20,Antidepressant,North,427,3.5,1494.5,471,500,0,462.0,538.0,470.3,427.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Fluox-20,Antidepressant,North,425,3.5,1487.5,544,518,0,427.0,522.0,438.0,425.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Fluox-20,Antidepressant,North,441,3.5,1543.5,439,408,0,425.0,462.0,431.0,441.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Fluox-20,Antidepressant,North,363,3.5,1270.5,463,433,0,441.0,427.0,409.7,363.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Fluox-20,Antidepressant,North,404,3.5,1414.0,443,408,0,363.0,425.0,402.7,404.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Fluox-20,Antidepressant,North,513,3.5,1795.5,717,761,0,404.0,441.0,426.7,506.625,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Fluox-20,Antidepressant,North,536,3.5,1876.0,536,485,0,513.0,363.0,484.3,506.625,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Fluox-20,Antidepressant,North,490,3.5,1715.0,520,542,0,536.0,404.0,513.0,490.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Fluox-20,Antidepressant,North,497,3.5,1739.5,667,642,0,490.0,513.0,507.7,497.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Fluox-20,Antidepressant,North,513,3.5,1795.5,698,652,0,497.0,536.0,500.0,506.625,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Fluox-20,Antidepressant,North,552,3.5,1932.0,516,488,0,513.0,490.0,520.7,506.625,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Fluox-20,Antidepressant,North,509,3.5,1781.5,548,539,0,552.0,497.0,524.7,506.625,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Fluox-20,Antidepressant,North,442,3.5,1547.0,554,555,0,509.0,513.0,501.0,442.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Fluox-20,Antidepressant,North,438,3.5,1533.0,554,594,0,442.0,552.0,463.0,438.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Fluox-20,Antidepressant,North,470,3.5,1645.0,599,581,0,438.0,509.0,450.0,470.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Fluox-20,Antidepressant,North,432,3.5,1512.0,600,614,0,470.0,442.0,446.7,432.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Fluox-20,Antidepressant,North,415,3.5,1452.5,378,407,0,432.0,438.0,439.0,415.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Fluox-20,Antidepressant,North,513,3.5,1795.5,441,414,0,415.0,470.0,453.3,506.625,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Fluox-20,Antidepressant,North,500,3.5,1750.0,602,584,0,513.0,432.0,476.0,500.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Fluox-20,Antidepressant,North,536,3.5,1876.0,708,736,0,500.0,415.0,516.3,506.625,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Fluox-20,Antidepressant,North,524,3.5,1834.0,726,685,0,536.0,513.0,520.0,506.625,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Fluox-20,Antidepressant,North,495,3.5,1732.5,642,620,0,524.0,500.0,518.3,495.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Fluox-20,Antidepressant,North,461,3.5,1613.5,574,532,0,495.0,536.0,493.3,461.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Fluox-20,Antidepressant,North,555,3.5,1942.5,736,743,0,461.0,524.0,503.7,506.625,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Fluox-20,Antidepressant,North,547,3.5,1914.5,515,516,0,555.0,495.0,521.0,506.625,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Fluox-20,Antidepressant,North,452,3.5,1582.0,399,378,0,547.0,461.0,518.0,452.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Fluox-20,Antidepressant,North,433,3.5,1515.5,479,461,0,452.0,555.0,477.3,433.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Fluox-20,Antidepressant,North,430,3.5,1505.0,452,444,0,433.0,547.0,438.3,430.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Fluox-20,Antidepressant,North,429,3.5,1501.5,498,514,0,430.0,452.0,430.7,429.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Fluox-20,Antidepressant,North,460,3.5,1610.0,531,485,0,429.0,433.0,439.7,460.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Fluox-20,Antidepressant,North,529,3.5,1851.5,516,514,0,460.0,430.0,472.7,506.625,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Fluox-20,Antidepressant,South,323,3.5,1130.5,357,368,0,354.0,354.0,354.5,323.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Fluox-20,Antidepressant,South,386,3.5,1351.0,370,333,0,323.0,354.0,354.5,386.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Fluox-20,Antidepressant,South,372,3.5,1302.0,306,340,0,386.0,354.0,360.3,372.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Fluox-20,Antidepressant,South,323,3.5,1130.5,343,350,0,372.0,323.0,360.3,323.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Fluox-20,Antidepressant,South,351,3.5,1228.5,458,474,0,323.0,386.0,348.7,351.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Fluox-20,Antidepressant,South,338,3.5,1183.0,390,390,0,351.0,372.0,337.3,338.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Fluox-20,Antidepressant,South,295,3.5,1032.5,334,347,0,338.0,323.0,328.0,295.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Fluox-20,Antidepressant,South,325,3.5,1137.5,454,445,0,295.0,351.0,319.3,325.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Fluox-20,Antidepressant,South,334,3.5,1169.0,385,383,0,325.0,338.0,318.0,334.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Fluox-20,Antidepressant,South,279,3.5,976.5,354,365,0,334.0,295.0,312.7,279.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
